DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,LOG_ID_FROM_FILENAME,CGR,interpretation_status,vsh_Linear,vsh_Larionov_Optimized,vsh_Clavier,vsh_Neutron_Density,vsh_final,sh_frac,abs_diff
1869.5,47.004,1.987,76.937,21.193,240.767,2.358,13.814,67.886,117.294,0.005,0.278,84.193,21.59,,,,,,,,,J2z,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1417,0.07235325082452955,0.06551503218903831,0.0,0.1417,,
1869.6,48.231,1.972,76.887,21.173,241.316,2.35,14.049,66.714,114.329,0.005,0.245,80.193,21.59,,,,,,,,,J2z,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.151925,0.07814475117590265,0.07082112879677926,0.0,0.151925,,
1869.7,49.567,1.957,76.852,21.17,241.018,2.343,14.608,67.153,114.022,0.005,0.215,66.931,21.59,,,,,,,,,J2z,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.16305833333333333,0.08454479806958008,0.07669155325801102,0.0,0.16305833333333333,,
1869.8,50.595,1.954,76.825,21.199,239.829,2.34,15.412,71.198,120.266,0.005,0.228,45.359,21.59,,,,,,,,,J2z,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.171625,0.08953707128378892,0.08127523668320924,0.0,0.171625,,
1869.9,53.125,1.967,76.8,21.226,238.444,2.343,16.067,75.096,127.079,0.005,0.262,35.656,21.59,,,,,,,,,J2z,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.19270833333333334,0.10207899621733851,0.09280622462715393,0.0,0.19270833333333334,,
1870.0,54.858,1.994,76.781,21.239,237.275,2.357,16.297,76.718,131.172,0.005,0.304,37.566,21.59,,14.894,0.0,17.339,10.484,77.017,77.017,22.983,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.20714999999999997,0.11088397115217148,0.10091311133509695,0.0,0.20714999999999997,0.14894,0.058209999999999984
1870.1,55.047,2.035,76.774,21.235,236.722,2.372,16.097,75.829,132.122,0.005,0.344,47.887,21.59,,15.122,0.0,17.127,9.785,77.54,77.54,22.46,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.20872499999999997,0.11185494089301191,0.10180762285167932,0.0,0.20872499999999997,0.15122,0.05750499999999997
1870.2,54.48,2.078,76.787,21.222,237.181,2.385,15.575,74.053,132.309,0.004,0.374,60.576,21.59,,14.959,0.0,17.156,9.965,77.288,77.288,22.712,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.204,0.10894838019905391,0.09913023640272334,0.0,0.204,0.14959,0.054409999999999986
1870.3,55.063,2.115,76.82,21.226,238.673,2.393,14.944,73.938,135.891,0.004,0.376,66.853,21.59,,14.963,0.0,17.388,10.572,75.818,75.818,24.182,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.20885833333333334,0.11193723676442402,0.10188344294586704,0.0,0.20885833333333334,0.14962999999999999,0.059228333333333355
1870.4,55.94,2.138,76.858,21.236,240.41,2.392,14.843,76.273,143.834,0.004,0.364,67.425,21.59,,15.315,0.0,17.764,11.341,73.006,73.006,26.994,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.21616666666666665,0.11647142640838266,0.1060619087025716,0.0,0.21616666666666665,0.15315,0.06301666666666664
1870.5,56.215,2.145,76.895,21.233,241.937,2.38,15.229,79.659,153.139,0.004,0.344,61.243,21.59,,15.823,0.0,18.196,12.191,69.051,69.051,30.949,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.21845833333333337,0.11790269451632951,0.10738131056722944,0.0,0.21845833333333337,0.15823,0.060228333333333356
1870.6,55.61,2.131,76.93,21.216,242.822,2.366,15.974,81.661,158.694,0.003,0.322,50.418,21.59,,15.602,0.0,18.492,13.287,66.035,66.035,33.965,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.21341666666666667,0.11475989596756635,0.10448441152850041,0.0,0.21341666666666667,0.15602,0.05739666666666668
1870.7,54.456,2.099,76.966,21.2,242.636,2.352,16.909,78.811,153.242,0.003,0.305,40.183,21.59,,15.099,0.0,18.533,13.866,66.257,66.257,33.743,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.20380000000000004,0.10882577066803023,0.09901731427226235,0.0,0.20380000000000004,0.15099,0.052810000000000024
1870.8,50.811,2.075,77.009,21.224,241.334,2.342,17.826,68.755,131.807,0.003,0.299,42.037,21.59,,13.887,0.0,18.356,14.495,70.203,70.203,29.797,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.173425,0.09059359006032223,0.08224576360468139,0.0,0.173425,0.13887,0.034555
1870.9,46.308,2.067,77.05,21.26,239.722,2.338,18.232,60.802,114.187,0.003,0.306,48.268,21.59,,11.951,0.0,18.021,15.505,76.974,76.974,23.026,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1359,0.06910440357840002,0.06254124021397112,0.0,0.1359,0.11951,0.016389999999999988
1871.0,41.875,2.078,77.081,21.276,238.254,2.346,18.17,56.172,102.694,0.002,0.317,53.823,21.59,,9.686,0.0,17.613,16.989,84.284,84.284,15.716,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09895833333333333,0.0490135888799359,0.04420243338830154,0.0,0.09895833333333333,0.09686,0.002098333333333327
1871.1,38.667,2.105,77.096,21.265,237.368,2.357,17.717,55.025,97.512,0.002,0.326,58.379,21.59,,7.861,0.0,17.32,19.033,88.491,88.491,11.509,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07222500000000001,0.03510306497174098,0.03156703779414616,0.0,0.07222500000000001,0.07861,0.006384999999999988
1871.2,38.091,2.135,77.096,21.241,237.5,2.367,16.998,56.512,96.81,0.002,0.333,66.293,21.59,,7.217,0.0,17.271,20.084,89.674,89.674,10.326,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.06742500000000001,0.0326595495771537,0.02935375696259368,0.0,0.06742500000000001,0.07217,0.004744999999999985
1871.3,37.57,2.144,77.11,21.241,238.732,2.373,16.182,58.091,96.298,0.002,0.319,77.188,21.59,,6.431,0.0,17.434,23.246,89.19,89.19,10.81,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.06308333333333334,0.03046331736125955,0.027366200751375303,0.0,0.06308333333333334,0.06431,0.0012266666666666676
1871.4,37.307,2.13,77.146,21.265,240.272,2.372,15.628,59.206,95.492,0.003,0.294,81.194,21.59,,5.422,0.0,17.752,28.212,87.997,87.997,12.003,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.060891666666666684,0.029359673212304555,0.02636805969854228,0.0,0.060891666666666684,0.05422,0.006671666666666687
1871.5,37.564,2.098,77.194,21.286,241.666,2.359,15.392,60.136,95.096,0.003,0.259,76.518,21.59,,5.363,0.0,18.143,31.261,86.651,86.651,13.349,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.06303333333333333,0.030438101772902737,0.027343390823381553,0.0,0.06303333333333333,0.053630000000000004,0.009403333333333326
1871.6,39.227,2.056,77.238,21.296,242.489,2.342,15.469,60.608,94.8,0.003,0.225,62.793,21.59,,5.595,0.0,18.417,32.398,85.418,85.418,14.582,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07689166666666664,0.037494344411618176,0.033734913567505354,0.0,0.07689166666666664,0.05595,0.020941666666666636
1871.7,43.81,2.024,77.256,21.297,242.337,2.325,15.812,59.791,93.288,0.003,0.21,41.023,21.59,,6.844,0.0,18.458,28.412,85.744,85.744,14.256,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.11508333333333336,0.05765681608828207,0.05208035398499411,0.0,0.11508333333333336,0.06844,0.046643333333333356
1871.8,52.035,2.001,77.241,21.307,241.317,2.311,16.337,56.348,88.579,0.003,0.233,27.302,21.59,,9.164,0.0,18.318,21.953,87.864,87.864,12.136,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.18362499999999998,0.09663058416607846,0.08779441156687451,0.0,0.18362499999999998,0.09164,0.09198499999999998
1871.9,60.669,1.989,77.225,21.339,240.305,2.305,16.858,52.792,83.999,0.003,0.259,27.093,21.59,,12.347,0.0,18.076,15.447,91.319,91.319,8.681,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.255575,0.14172859532406093,0.1293706932012888,0.0,0.255575,0.12347,0.132105
1872.0,68.705,1.988,77.22,21.389,239.763,2.317,17.315,50.057,80.821,0.003,0.278,38.443,21.59,,15.912,0.0,17.836,11.098,94.955,94.955,5.045,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.32254166666666667,0.1879432046630153,0.17212286491008855,0.0,0.0,0.15912,0.15912
1872.1,75.093,2.002,77.232,21.458,240.031,2.338,17.702,48.459,79.395,0.003,0.284,56.518,21.59,,19.161,0.0,17.817,9.19,96.138,96.138,3.862,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.375775,0.2278668943093826,0.20912503898717238,0.0,0.0,0.19161,0.19161
1872.2,78.705,2.047,77.256,21.539,241.332,2.364,18.026,47.73,79.169,0.003,0.273,73.663,21.59,,21.25,0.0,18.045,8.65,95.399,95.399,4.601,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.405875,0.2517797972416668,0.23131334711075957,0.03920754716981116,0.03920754716981116,0.2125,0.17329245283018885
1872.3,74.181,2.108,77.266,21.616,242.998,2.392,18.302,46.338,77.141,0.003,0.242,80.957,21.59,,21.04,0.0,18.399,9.6,94.39,94.39,5.61,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.368175,0.2219852187009428,0.2036704342374971,0.13766197183098583,0.368175,0.2104,0.15777499999999997
1872.4,65.603,2.178,77.253,21.652,244.07,2.416,18.835,44.303,73.597,0.003,0.207,81.568,21.59,,18.375,0.0,18.749,12.159,94.321,94.321,5.679,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.29669166666666663,0.1695936387353428,0.15513569476240985,0.22351528384279487,0.29669166666666663,0.18375,0.11294166666666663
1872.5,56.982,2.248,77.217,21.64,244.163,2.425,19.07,42.51,70.164,0.003,0.179,81.309,21.59,,14.074,0.0,18.957,16.431,95.961,95.961,4.039,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.22485,0.12191874206697177,0.11108449642531326,0.2543404255319147,0.22485,0.14074,0.08410999999999999
1872.6,50.528,2.305,77.164,21.571,243.12,2.424,18.96,41.872,68.483,0.003,0.168,84.15,21.59,,11.178,0.0,18.794,19.99,98.724,98.724,1.276,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.17106666666666664,0.08920989015951501,0.08097471847341975,0.24705547652916088,0.17106666666666664,0.11178,0.05928666666666664
1872.7,46.705,2.308,77.104,21.426,240.99,2.415,18.577,43.335,70.233,0.004,0.179,92.212,21.59,,9.389,0.0,18.373,21.085,99.706,99.706,0.294,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.13920833333333332,0.0709543523565966,0.06423431590466211,0.2088189781021901,0.13920833333333332,0.09388999999999999,0.045318333333333335
1872.8,43.458,2.275,77.07,21.312,238.891,2.402,18.112,46.243,74.63,0.004,0.213,96.25,21.59,,8.097,0.0,17.868,21.22,99.9,99.9,0.1,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.11214999999999999,0.05607009728624742,0.050632734197747054,0.15431866464339947,0.11214999999999999,0.08097,0.031179999999999986
1872.9,39.682,2.218,77.072,21.252,237.696,2.388,17.938,48.386,78.32,0.004,0.244,81.07,21.59,,7.167,0.0,17.44,21.077,99.736,99.736,0.264,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.08068333333333336,0.039448682310994666,0.03550802553585264,0.10769255150554657,0.08068333333333336,0.07167,0.00901333333333336
1873.0,36.021,2.148,77.112,21.216,237.678,2.382,17.858,49.728,81.262,0.004,0.27,69.676,21.59,,6.93,0.0,17.227,20.515,99.078,99.078,0.922,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.050175000000000004,0.024011169314178977,0.021537170690098417,0.08612924071082459,0.050175000000000004,0.0693,0.019124999999999996
1873.1,33.443,2.08,77.186,21.183,238.904,2.378,17.753,50.863,84.43,0.004,0.286,72.301,21.59,,5.511,0.0,17.431,25.934,96.561,96.561,3.439,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.02869166666666665,0.013525572568837388,0.012099394238346939,0.06849263502455041,0.02869166666666665,0.05511,0.02641833333333335
1873.2,33.262,2.034,77.288,21.131,241.251,2.375,17.551,53.002,89.791,0.003,0.292,86.542,21.59,,5.101,0.0,17.901,30.62,91.766,91.766,8.234,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.027183333333333337,0.012801050429295913,0.011449023653054669,0.04823636363636368,0.027183333333333337,0.05101,0.023826666666666663
1873.3,33.632,2.0,77.408,21.094,243.731,2.369,17.226,55.059,96.239,0.003,0.283,109.524,21.59,,5.14,0.0,18.477,34.965,86.255,86.255,13.745,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.03026666666666665,0.01428373641921262,0.01278021717514366,0.010890387858348359,0.03026666666666665,0.051399999999999994,0.021133333333333344
1873.4,32.663,1.972,77.535,21.086,245.554,2.359,16.777,54.45,98.682,0.003,0.26,142.924,21.59,,5.109,0.0,19.016,39.925,81.668,81.668,18.332,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.02219166666666664,0.010414096697151246,0.009308071647225802,0.0,0.02219166666666664,0.051089999999999997,0.028898333333333356
1873.5,30.708,1.945,77.664,21.084,246.422,2.343,16.374,52.838,99.451,0.003,0.232,176.699,21.59,,4.533,0.0,19.397,47.024,79.727,79.727,20.273,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.005899999999999987,0.0027375590837475094,0.002441403073225157,0.0,0.005899999999999987,0.04533,0.039430000000000014
1873.6,28.783,1.915,77.786,21.082,246.163,2.327,16.158,51.763,101.096,0.002,0.208,223.306,21.59,,3.542,0.0,19.43,55.263,79.429,79.429,20.571,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.03542,0.03542
1873.7,28.565,1.883,77.893,21.087,244.715,2.316,16.108,52.641,106.37,0.002,0.203,317.449,21.59,,3.23,0.0,19.18,54.631,78.811,78.811,21.189,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.0323,0.0323
1873.8,30.327,1.86,77.983,21.083,242.665,2.312,16.042,54.78,114.025,0.002,0.234,6.101,21.59,,3.535,0.0,18.762,47.675,78.037,78.037,21.963,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0027250000000000143,0.0012615988184317601,0.0011246148186736526,0.0,0.0027250000000000143,0.03535,0.03262499999999999
1873.9,32.073,1.85,78.067,21.035,240.831,2.316,16.046,55.884,118.711,0.001,0.268,36.928,21.59,,4.231,0.0,18.291,38.147,77.53,77.53,22.47,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.017275000000000002,0.00807909898837722,0.007216323810097736,0.0,0.017275000000000002,0.04231,0.025034999999999998
1874.0,33.105,1.858,78.144,20.981,239.564,2.332,16.227,56.516,121.319,0.001,0.296,55.949,21.59,,4.932,0.0,17.871,31.004,77.966,77.966,22.034,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.025874999999999974,0.01217382332423352,0.010886183712003339,0.0,0.025874999999999974,0.04932,0.02344500000000003
1874.1,33.259,1.888,78.208,20.946,239.114,2.349,16.508,57.266,122.958,0.001,0.309,68.868,21.59,,5.066,0.0,17.686,29.092,78.223,78.223,21.777,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.027158333333333336,0.012789054533560126,0.011438257491338089,0.0,0.027158333333333336,0.05066,0.02350166666666666
1874.2,32.897,1.955,78.248,20.948,239.642,2.363,16.766,58.742,124.927,0.001,0.302,80.885,21.59,,4.989,0.0,17.734,29.755,77.441,77.441,22.559,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.024141666666666655,0.01134459732118076,0.010142359073634033,0.0,0.024141666666666655,0.04989,0.025748333333333342
1874.3,32.125,2.028,78.245,20.982,240.732,2.369,16.838,58.608,122.662,0.001,0.262,85.888,21.59,,4.758,0.0,17.927,32.276,76.719,76.719,23.281,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.017708333333333333,0.008284256460303249,0.007400003466888627,0.0,0.017708333333333333,0.04758,0.029871666666666664
1874.4,30.375,2.064,78.221,21.004,241.673,2.362,16.479,56.884,117.236,0.001,0.216,82.995,21.59,,4.316,0.0,18.175,36.63,76.808,76.808,23.192,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.003125,0.0014471890973080843,0.0012901264856908234,0.0,0.003125,0.04316,0.040034999999999994
1874.5,28.452,2.055,78.192,21.023,242.179,2.344,15.998,55.064,112.125,0.001,0.182,72.578,21.59,,3.491,0.0,18.388,43.489,78.11,78.11,21.89,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.034910000000000004,0.034910000000000004
1874.6,27.148,2.023,78.171,21.04,242.075,2.327,15.507,53.965,109.158,0.001,0.171,57.522,21.59,,2.802,0.0,18.417,49.208,79.329,79.329,20.671,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.02802,0.02802
1874.7,27.249,1.988,78.166,21.057,241.294,2.315,15.091,53.733,108.544,0.002,0.189,43.2,21.59,,2.66,0.0,18.284,48.742,80.367,80.367,19.633,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.026600000000000002,0.026600000000000002
1874.8,29.054,1.966,78.175,21.069,240.342,2.311,14.813,53.19,107.906,0.002,0.226,47.042,21.59,,3.03,0.0,18.078,43.811,81.45,81.45,18.55,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.030299999999999997,0.030299999999999997
1874.9,31.075,1.958,78.193,21.102,239.773,2.315,14.884,52.701,107.538,0.002,0.258,56.66,21.59,,3.765,0.0,17.881,36.994,82.48,82.48,17.52,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.008958333333333327,0.00416544052682936,0.0037163911664941374,0.0,0.008958333333333327,0.03765,0.028691666666666678
1875.0,32.54,1.961,78.221,21.135,239.787,2.33,15.212,52.647,108.076,0.002,0.279,68.156,21.59,,4.598,0.0,17.776,31.73,83.036,83.036,16.964,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.02116666666666666,0.009925995061709584,0.00887060255908012,0.0,0.02116666666666666,0.04598,0.02481333333333334
1875.1,32.968,1.972,78.264,21.146,240.462,2.346,15.74,52.868,109.109,0.002,0.286,78.943,21.59,,4.941,0.0,17.888,31.096,82.044,82.044,17.956,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.024733333333333364,0.011627426464376978,0.010396024047186536,0.0,0.024733333333333364,0.049409999999999996,0.02467666666666663
1875.2,32.153,1.983,78.322,21.117,241.755,2.36,16.369,52.67,109.191,0.002,0.276,87.701,21.59,,4.778,0.0,18.147,33.972,80.82,80.82,19.18,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.017941666666666654,0.008394776926585598,0.007498962108475116,0.0,0.017941666666666654,0.047779999999999996,0.02983833333333334
1875.3,33.008,1.995,78.38,21.031,243.025,2.368,16.961,51.406,106.979,0.002,0.236,90.22,21.59,,4.786,0.0,18.453,36.428,79.979,79.979,20.021,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.02506666666666669,0.011786869019297338,0.010539041916360459,0.0,0.02506666666666669,0.04785999999999999,0.022793333333333304
1875.4,34.521,2.008,78.424,20.985,243.765,2.369,17.106,51.253,107.089,0.002,0.192,84.12,21.59,,5.226,0.0,18.713,36.524,79.48,79.48,20.52,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.03767500000000001,0.017872204645549727,0.01600605868815541,0.004212478920743086,0.03767500000000001,0.05226,0.014584999999999994
1875.5,36.575,2.023,78.453,20.965,243.819,2.357,16.908,52.358,109.845,0.002,0.161,69.901,21.59,,5.943,0.0,18.847,34.305,78.631,78.631,21.369,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.05479166666666669,0.026305529391054423,0.023608178279744818,0.0,0.05479166666666669,0.05943,0.004638333333333307
1875.6,38.049,2.038,78.462,20.971,243.185,2.341,16.448,53.984,113.658,0.002,0.155,51.996,21.59,,6.954,0.0,18.74,29.743,77.403,77.403,22.597,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.067075,0.032482011797144716,0.029193025997616973,0.0,0.067075,0.06953999999999999,0.002464999999999995
1875.7,36.824,2.036,78.452,21.018,241.999,2.326,15.844,54.518,115.05,0.002,0.182,38.757,21.59,,6.813,0.0,18.501,28.469,77.556,77.556,22.444,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.05686666666666665,0.027341541807450593,0.024543987778584242,0.0,0.05686666666666665,0.06813,0.011263333333333347
1875.8,36.387,2.024,78.42,21.076,241.059,2.313,15.253,52.915,111.647,0.002,0.227,46.912,21.59,,6.458,0.0,18.247,27.937,78.912,78.912,21.088,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.053225,0.025525291302506803,0.022903670215989047,0.0,0.053225,0.06458,0.011354999999999997
1875.9,35.754,2.008,78.377,21.096,240.814,2.306,15.108,51.552,108.655,0.002,0.265,60.468,21.59,,6.245,0.0,18.078,27.519,80.754,80.754,19.246,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.04794999999999998,0.022910636597522165,0.020544493742093772,0.0,0.04794999999999998,0.06245,0.01450000000000002
1876.0,35.403,1.997,78.33,21.075,241.345,2.31,15.339,50.825,107.054,0.002,0.286,77.44,21.59,,5.951,0.0,18.075,28.509,81.834,81.834,18.166,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.04502499999999999,0.021469023784048025,0.01924488714893391,0.0,0.04502499999999999,0.05950999999999999,0.014485000000000005
1876.1,35.746,1.997,78.281,21.023,242.553,2.318,15.851,50.463,106.392,0.003,0.283,97.544,21.59,,5.95,0.0,18.331,30.346,80.918,80.918,19.082,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.047883333333333354,0.022877714185104276,0.020514805149440374,0.0,0.047883333333333354,0.059500000000000004,0.01161666666666665
1876.2,37.129,2.018,78.232,20.968,244.164,2.327,16.506,49.548,104.806,0.003,0.25,122.137,21.59,,6.388,0.0,18.683,31.267,80.0,80.0,20.0,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.05940833333333331,0.028614620597479472,0.025694477323840115,0.0,0.05940833333333331,0.06387999999999999,0.004471666666666679
1876.3,38.655,2.041,78.176,20.939,245.207,2.336,17.124,48.237,102.621,0.003,0.188,158.37,21.59,,7.009,0.0,19.0,31.303,79.485,79.485,20.515,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07212500000000001,0.035051992381764784,0.031520756984073195,0.0,0.07212500000000001,0.07009,0.002035000000000009
1876.4,38.753,2.055,78.114,20.92,245.335,2.341,17.288,48.383,103.521,0.003,0.145,192.916,21.59,,7.461,0.0,19.176,30.962,79.255,79.255,20.745,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07294166666666667,0.03546929246646938,0.03189892994142718,0.0,0.07294166666666667,0.07461000000000001,0.001668333333333341
1876.5,38.662,2.053,78.053,20.914,244.542,2.337,17.082,49.811,107.004,0.004,0.132,243.768,21.59,,7.297,0.0,19.134,31.227,78.674,78.674,21.326,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07218333333333332,0.03508178386547763,0.03154775323888215,0.0,0.07218333333333332,0.07297,0.0007866666666666716
1876.6,39.409,2.026,77.996,20.921,243.004,2.331,16.611,51.826,111.433,0.004,0.153,312.716,21.59,,7.383,0.0,18.798,28.636,78.113,78.113,21.887,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07840833333333333,0.03827484706217602,0.03444289602631079,0.0,0.07840833333333333,0.07383,0.004578333333333323
1876.7,41.801,1.978,77.943,20.939,241.077,2.324,16.012,53.221,114.052,0.004,0.202,25.299,21.59,,8.196,0.0,18.369,23.933,78.635,78.635,21.365,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09834166666666669,0.04868686723492477,0.04390501985426898,0.0,0.09834166666666669,0.08195999999999999,0.016381666666666697
1876.8,42.869,1.942,77.868,20.947,239.771,2.319,15.454,52.684,111.806,0.004,0.252,65.783,21.59,,8.965,0.0,17.984,20.013,80.123,80.123,19.877,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.10724166666666667,0.05342943683571977,0.04822492705658554,0.0,0.10724166666666667,0.08965,0.017591666666666672
1876.9,43.814,1.929,77.76,20.951,239.372,2.318,15.225,52.835,110.796,0.004,0.285,73.22,21.59,,9.431,0.0,17.744,17.991,81.771,81.771,18.229,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.11511666666666667,0.057674884087051494,0.052096841521862114,0.0,0.11511666666666667,0.09430999999999999,0.02080666666666668
